,Estimate,True MI,Regularizer,Alpha,Lambda,Time
595,0.5071395201127372,0.6666666666666667,models.AECross,0,1,1.507122278213501
596,0.6254970312336279,0.6666666666666667,models.AECross,1,1,1.5175511837005615
597,0.585981895661546,0.6666666666666667,models.AEMINE,1,0,1.3685088157653809
598,0.5706701378481904,0.6666666666666667,models.AEMINE,0,1,1.0466516017913818
599,0.568812482203423,0.6666666666666667,models.AEMINE,1,1,1.3217644691467285
600,0.6412903793146538,0.6666666666666667,models.AEInfoNCE,1,0,1.5242762565612793
601,0.4472915116148098,0.6666666666666667,models.AEInfoNCE,0,1,1.5144867897033691
602,0.5024041993091579,0.6666666666666667,models.AEInfoNCE,1,1,1.5250458717346191
603,0.7134891106254806,0.6767676767676768,models.AECross,1,0,1.4881479740142822
604,0.707009886492878,0.6767676767676768,models.AECross,0,1,1.5020997524261475
605,0.6847642758743016,0.6767676767676768,models.AECross,1,1,1.6618661880493164
606,0.6554614594665259,0.6767676767676768,models.AEMINE,1,0,1.3605635166168213
607,0.6144796152065858,0.6767676767676768,models.AEMINE,0,1,0.9291284084320068
608,0.6982829702997578,0.6767676767676768,models.AEMINE,1,1,1.3292899131774902
609,0.6887606752907187,0.6767676767676768,models.AEInfoNCE,1,0,1.5047895908355713
610,0.6680211008902994,0.6767676767676768,models.AEInfoNCE,0,1,1.5070483684539795
611,0.7529866670620374,0.6767676767676768,models.AEInfoNCE,1,1,1.5089664459228516
612,0.7439000518555045,0.686868686868687,models.AECross,1,0,1.497650146484375
613,0.6939520743393643,0.686868686868687,models.AECross,0,1,1.5088932514190674
614,0.7089261612961704,0.686868686868687,models.AECross,1,1,1.5119428634643555
615,0.7119361851968563,0.686868686868687,models.AEMINE,1,0,1.3566558361053467
616,0.5942800929743047,0.686868686868687,models.AEMINE,0,1,1.1188271045684814
617,0.8702828408999951,0.686868686868687,models.AEMINE,1,1,1.3323638439178467
618,0.7467346763416894,0.686868686868687,models.AEInfoNCE,1,0,1.4907381534576416
619,0.7330412628817935,0.686868686868687,models.AEInfoNCE,0,1,1.406564474105835
620,0.6938860042617587,0.686868686868687,models.AEInfoNCE,1,1,1.5400006771087646
621,0.749356750916332,0.696969696969697,models.AECross,1,0,1.509106159210205
622,0.7149246378413262,0.696969696969697,models.AECross,0,1,1.504944086074829
623,0.6288061214622394,0.696969696969697,models.AECross,1,1,1.518005132675171
624,0.6560284236487239,0.696969696969697,models.AEMINE,1,0,1.3407273292541504
625,0.5853625066273629,0.696969696969697,models.AEMINE,0,1,1.3242371082305908
626,0.619820858045809,0.696969696969697,models.AEMINE,1,1,1.3136076927185059
627,0.6531804340432018,0.696969696969697,models.AEInfoNCE,1,0,1.4993622303009033
628,0.6557443010515772,0.696969696969697,models.AEInfoNCE,0,1,1.4911656379699707
629,0.8225594063589597,0.696969696969697,models.AEInfoNCE,1,1,1.502943515777588
630,0.7319904729154458,0.7070707070707072,models.AECross,1,0,1.5059690475463867
631,0.7262587399310118,0.7070707070707072,models.AECross,0,1,1.520259141921997
632,0.6419106580456951,0.7070707070707072,models.AECross,1,1,1.5168914794921875
633,0.7076584671768992,0.7070707070707072,models.AEMINE,1,0,1.3452386856079102
634,0.6729041485774668,0.7070707070707072,models.AEMINE,0,1,1.3242530822753906
635,0.7140672003683102,0.7070707070707072,models.AEMINE,1,1,1.3310606479644775
636,0.7485963317709773,0.7070707070707072,models.AEInfoNCE,1,0,1.499455213546753
637,0.7370934340817686,0.7070707070707072,models.AEInfoNCE,0,1,1.490785837173462
638,0.6190348967075395,0.7070707070707072,models.AEInfoNCE,1,1,1.5100693702697754
639,0.739271560226234,0.7171717171717172,models.AECross,1,0,1.5015497207641602
640,0.7567302056795233,0.7171717171717172,models.AECross,0,1,1.4973406791687012
641,0.6650641417955834,0.7171717171717172,models.AECross,1,1,1.5225889682769775
642,0.6866418772559938,0.7171717171717172,models.AEMINE,1,0,1.3500499725341797
643,0.607811764610579,0.7171717171717172,models.AEMINE,0,1,1.146010398864746
644,0.7614170710014678,0.7171717171717172,models.AEMINE,1,1,1.3203520774841309
645,0.7149389740909237,0.7171717171717172,models.AEInfoNCE,1,0,1.5006420612335205
646,0.7704678874675497,0.7171717171717172,models.AEInfoNCE,0,1,1.4859511852264404
647,0.7923294207938855,0.7171717171717172,models.AEInfoNCE,1,1,1.4926879405975342
648,0.6706650883883648,0.7272727272727273,models.AECross,1,0,1.503931999206543
649,0.6242208049262451,0.7272727272727273,models.AECross,0,1,1.49676513671875
650,0.7545564200025642,0.7272727272727273,models.AECross,1,1,1.5079491138458252
651,0.7447298842186394,0.7272727272727273,models.AEMINE,1,0,1.3502681255340576
652,0.6488316027360306,0.7272727272727273,models.AEMINE,0,1,1.1693689823150635
653,0.7345057379749591,0.7272727272727273,models.AEMINE,1,1,1.311136245727539
654,0.767905757446384,0.7272727272727273,models.AEInfoNCE,1,0,1.5149474143981934
655,0.7740413911812054,0.7272727272727273,models.AEInfoNCE,0,1,1.4861962795257568
656,0.6758729960416326,0.7272727272727273,models.AEInfoNCE,1,1,1.501981258392334
657,0.8573681179056405,0.7373737373737375,models.AECross,1,0,1.5088176727294922
658,0.7692437797277679,0.7373737373737375,models.AECross,0,1,1.4905695915222168
659,0.8459797701214152,0.7373737373737375,models.AECross,1,1,1.5039434432983398
660,0.8282246868380112,0.7373737373737375,models.AEMINE,1,0,1.378666877746582
661,0.7181066926048623,0.7373737373737375,models.AEMINE,0,1,1.308570146560669
662,0.742972912056813,0.7373737373737375,models.AEMINE,1,1,1.317190170288086
663,0.714664100942603,0.7373737373737375,models.AEInfoNCE,1,0,1.4951179027557373
664,0.713040819789438,0.7373737373737375,models.AEInfoNCE,0,1,1.4994409084320068
665,0.7216138411091488,0.7373737373737375,models.AEInfoNCE,1,1,1.5014522075653076
666,0.7130626432526608,0.7474747474747475,models.AECross,1,0,1.5032079219818115
667,0.6601606115727654,0.7474747474747475,models.AECross,0,1,1.509070634841919
668,0.7161158228992844,0.7474747474747475,models.AECross,1,1,1.534562110900879
669,0.6781323724708773,0.7474747474747475,models.AEMINE,1,0,1.3479723930358887
670,0.6676284700232068,0.7474747474747475,models.AEMINE,0,1,1.3159594535827637
671,0.7353581152583725,0.7474747474747475,models.AEMINE,1,1,1.328695297241211
672,0.6307402107659308,0.7474747474747475,models.AEInfoNCE,1,0,1.512068748474121
673,0.5897913475254158,0.7474747474747475,models.AEInfoNCE,0,1,1.5115203857421875
674,0.8171840602099157,0.7474747474747475,models.AEInfoNCE,1,1,1.5135164260864258
675,0.91876050015346,0.7575757575757577,models.AECross,1,0,1.5274817943572998
676,0.6937544655278742,0.7575757575757577,models.AECross,0,1,1.5205373764038086
677,0.7648234535489987,0.7575757575757577,models.AECross,1,1,1.5076444149017334
678,0.8012706269165939,0.7575757575757577,models.AEMINE,1,0,1.3596792221069336
679,0.6759216063403894,0.7575757575757577,models.AEMINE,0,1,0.96555495262146
680,0.7755262148982061,0.7575757575757577,models.AEMINE,1,1,1.3266565799713135
681,0.8955663164374098,0.7575757575757577,models.AEInfoNCE,1,0,1.5116496086120605
682,0.7474618176710679,0.7575757575757577,models.AEInfoNCE,0,1,1.507883071899414
683,0.7965197615471775,0.7575757575757577,models.AEInfoNCE,1,1,1.5105681419372559
684,0.7605747669961974,0.7676767676767677,models.AECross,1,0,1.5179481506347656
685,0.7869427436302545,0.7676767676767677,models.AECross,0,1,1.5010836124420166
686,0.7164559064112457,0.7676767676767677,models.AECross,1,1,1.512864112854004
687,0.791315310155898,0.7676767676767677,models.AEMINE,1,0,1.3442649841308594
688,0.7620353797760641,0.7676767676767677,models.AEMINE,0,1,1.251662254333496
689,0.5441697195614834,0.7676767676767677,models.AEMINE,1,1,1.322526216506958
690,0.8294716773754462,0.7676767676767677,models.AEInfoNCE,1,0,1.5094902515411377
691,0.7326086544932395,0.7676767676767677,models.AEInfoNCE,0,1,1.5176305770874023
692,0.6704511723998839,0.7676767676767677,models.AEInfoNCE,1,1,1.5066752433776855
693,0.7703700192968286,0.7777777777777778,models.AECross,1,0,1.5103070735931396
694,0.7529798815998422,0.7777777777777778,models.AECross,0,1,1.4816040992736816
695,0.8164841269904268,0.7777777777777778,models.AECross,1,1,1.5237197875976562
696,0.8401698501036752,0.7777777777777778,models.AEMINE,1,0,1.3528873920440674
697,0.7981037579406279,0.7777777777777778,models.AEMINE,0,1,1.3197026252746582
698,0.852062474763997,0.7777777777777778,models.AEMINE,1,1,1.196007490158081
699,0.8489473583159525,0.7777777777777778,models.AEInfoNCE,1,0,1.6397678852081299
700,0.6828667215393159,0.7777777777777778,models.AEInfoNCE,0,1,1.486907958984375
701,0.8380617151257791,0.7777777777777778,models.AEInfoNCE,1,1,1.5078961849212646
702,0.7437586854410456,0.787878787878788,models.AECross,1,0,1.5078613758087158
703,0.7184759878873833,0.787878787878788,models.AECross,0,1,1.5233666896820068
704,0.8338426588638379,0.787878787878788,models.AECross,1,1,1.511061429977417
705,0.8900631140181207,0.787878787878788,models.AEMINE,1,0,1.3554184436798096
706,0.7639876020393861,0.787878787878788,models.AEMINE,0,1,1.3218209743499756
707,0.7265882957263697,0.787878787878788,models.AEMINE,1,1,1.3296260833740234
708,0.7132453107590784,0.787878787878788,models.AEInfoNCE,1,0,1.5184252262115479
709,0.7559936238764349,0.787878787878788,models.AEInfoNCE,0,1,1.5139718055725098
710,0.7232551227194935,0.787878787878788,models.AEInfoNCE,1,1,1.5125460624694824
711,1.0096491894569162,0.797979797979798,models.AECross,1,0,1.5165903568267822
712,0.725936368684544,0.797979797979798,models.AECross,0,1,1.5105743408203125
713,0.7859460901782852,0.797979797979798,models.AECross,1,1,1.5090224742889404
714,0.9296635868209033,0.797979797979798,models.AEMINE,1,0,1.3602814674377441
715,0.8585644036245065,0.797979797979798,models.AEMINE,0,1,0.9441943168640137
716,0.9047439036191125,0.797979797979798,models.AEMINE,1,1,1.3078455924987793
717,0.8099406674553264,0.797979797979798,models.AEInfoNCE,1,0,1.500516653060913
718,0.7817717473622737,0.797979797979798,models.AEInfoNCE,0,1,1.5185365676879883
719,0.8172478107654522,0.797979797979798,models.AEInfoNCE,1,1,1.5194427967071533
720,0.6963023755504205,0.8080808080808082,models.AECross,1,0,1.493513822555542
721,0.7132557640818139,0.8080808080808082,models.AECross,0,1,1.4974966049194336
722,0.792107876084425,0.8080808080808082,models.AECross,1,1,1.5033178329467773
723,0.823709128154234,0.8080808080808082,models.AEMINE,1,0,1.3373939990997314
724,0.6948917458895153,0.8080808080808082,models.AEMINE,0,1,1.0915334224700928
725,0.6474721715208593,0.8080808080808082,models.AEMINE,1,1,1.3266828060150146
726,0.7380769549144157,0.8080808080808082,models.AEInfoNCE,1,0,1.4993016719818115
727,0.7816011303892776,0.8080808080808082,models.AEInfoNCE,0,1,1.494969367980957
728,0.6729643288849544,0.8080808080808082,models.AEInfoNCE,1,1,1.5205543041229248
729,0.7775555113204269,0.8181818181818182,models.AECross,1,0,1.505732774734497
730,0.5702797831946933,0.8181818181818182,models.AECross,0,1,1.512174129486084
731,0.6933112276225958,0.8181818181818182,models.AECross,1,1,1.5181400775909424
732,0.7664168800553544,0.8181818181818182,models.AEMINE,1,0,1.3259053230285645
733,0.7203686935820168,0.8181818181818182,models.AEMINE,0,1,1.285857915878296
734,0.707196443661784,0.8181818181818182,models.AEMINE,1,1,1.3254098892211914
735,0.7651191227000765,0.8181818181818182,models.AEInfoNCE,1,0,1.5040740966796875
736,0.8532908351416371,0.8181818181818182,models.AEInfoNCE,0,1,1.4869213104248047
737,0.7564608832729937,0.8181818181818182,models.AEInfoNCE,1,1,1.5168018341064453
738,0.8201539067326796,0.8282828282828284,models.AECross,1,0,1.5167059898376465
739,0.7417776724553069,0.8282828282828284,models.AECross,0,1,1.4885516166687012
740,0.818160789106472,0.8282828282828284,models.AECross,1,1,1.5078821182250977
741,0.8558732494007018,0.8282828282828284,models.AEMINE,1,0,1.3365440368652344
742,0.8287868291283413,0.8282828282828284,models.AEMINE,0,1,1.3334639072418213
743,0.8237630305802888,0.8282828282828284,models.AEMINE,1,1,1.3294343948364258
744,0.8073968211539794,0.8282828282828284,models.AEInfoNCE,1,0,1.5159285068511963
745,0.798486820454901,0.8282828282828284,models.AEInfoNCE,0,1,1.5034174919128418
746,0.6933918585283464,0.8282828282828284,models.AEInfoNCE,1,1,1.5150234699249268
747,0.8323512960806,0.8383838383838385,models.AECross,1,0,1.5021717548370361
748,0.6753373527884157,0.8383838383838385,models.AECross,0,1,1.507296085357666
749,0.8315791312511047,0.8383838383838385,models.AECross,1,1,1.5032076835632324
750,0.723475670366252,0.8383838383838385,models.AEMINE,1,0,1.35197114944458
751,0.795514561828976,0.8383838383838385,models.AEMINE,0,1,0.8854818344116211
752,0.727012350887943,0.8383838383838385,models.AEMINE,1,1,1.1935851573944092
753,0.9091414373615926,0.8383838383838385,models.AEInfoNCE,1,0,1.5169050693511963
754,0.8303990805095582,0.8383838383838385,models.AEInfoNCE,0,1,1.5140910148620605
755,0.8245230700259503,0.8383838383838385,models.AEInfoNCE,1,1,1.4935126304626465
756,0.8524400285246284,0.8484848484848485,models.AECross,1,0,1.5111510753631592
757,0.7781556670690399,0.8484848484848485,models.AECross,0,1,1.5159757137298584
758,0.7921996688980709,0.8484848484848485,models.AECross,1,1,1.521428108215332
759,0.7929225194113376,0.8484848484848485,models.AEMINE,1,0,1.3748149871826172
760,0.8436255350858703,0.8484848484848485,models.AEMINE,0,1,1.3259494304656982
761,0.840885246165868,0.8484848484848485,models.AEMINE,1,1,1.3303613662719727
762,0.74761780092403,0.8484848484848485,models.AEInfoNCE,1,0,1.5126378536224365
763,0.8562989165424081,0.8484848484848485,models.AEInfoNCE,0,1,1.5119030475616455
764,0.8322506433414467,0.8484848484848485,models.AEInfoNCE,1,1,1.5098166465759277
765,0.640338497791603,0.8585858585858587,models.AECross,1,0,1.49739670753479
766,0.6927318702158086,0.8585858585858587,models.AECross,0,1,1.514871597290039
767,0.7046225573872972,0.8585858585858587,models.AECross,1,1,1.4938240051269531
768,0.8183198163387652,0.8585858585858587,models.AEMINE,1,0,1.3557109832763672
769,0.6786689824427543,0.8585858585858587,models.AEMINE,0,1,0.8836584091186523
770,0.8333625677750575,0.8585858585858587,models.AEMINE,1,1,1.324336290359497
771,0.71468841676694,0.8585858585858587,models.AEInfoNCE,1,0,1.5200791358947754
772,0.7039188299787795,0.8585858585858587,models.AEInfoNCE,0,1,1.5042624473571777
773,0.7790492498767375,0.8585858585858587,models.AEInfoNCE,1,1,1.5069379806518555
774,0.7651376649288123,0.8686868686868687,models.AECross,1,0,1.4992766380310059
775,0.8231133594173362,0.8686868686868687,models.AECross,0,1,1.496471643447876
776,0.943794352400138,0.8686868686868687,models.AECross,1,1,1.509577751159668
777,0.8636055146914123,0.8686868686868687,models.AEMINE,1,0,1.3412129878997803
778,0.892503228220081,0.8686868686868687,models.AEMINE,0,1,1.3241136074066162
779,0.7690346580655663,0.8686868686868687,models.AEMINE,1,1,1.3184092044830322
780,0.7988552050253073,0.8686868686868687,models.AEInfoNCE,1,0,1.5105607509613037
781,0.8764959704042732,0.8686868686868687,models.AEInfoNCE,0,1,1.5056543350219727
782,0.8812994211163505,0.8686868686868687,models.AEInfoNCE,1,1,1.5085551738739014
783,0.8459271954961062,0.8787878787878789,models.AECross,1,0,1.5038118362426758
784,0.7751159461443409,0.8787878787878789,models.AECross,0,1,1.5036098957061768
785,0.9169120541591931,0.8787878787878789,models.AECross,1,1,1.5023112297058105
786,0.7796213737583747,0.8787878787878789,models.AEMINE,1,0,1.3483870029449463
787,0.6700451844657743,0.8787878787878789,models.AEMINE,0,1,1.3083443641662598
788,0.8995879263545423,0.8787878787878789,models.AEMINE,1,1,1.320253610610962
789,0.9096982932291523,0.8787878787878789,models.AEInfoNCE,1,0,1.5056843757629395
790,0.74965809679468,0.8787878787878789,models.AEInfoNCE,0,1,1.512134313583374
791,0.8942549464440265,0.8787878787878789,models.AEInfoNCE,1,1,1.5169577598571777
792,1.011340138287981,0.888888888888889,models.AECross,1,0,1.6481878757476807
793,0.910494707605697,0.888888888888889,models.AECross,0,1,1.5173721313476562
794,0.9505497659933748,0.888888888888889,models.AECross,1,1,1.5080792903900146
795,1.011336914599365,0.888888888888889,models.AEMINE,1,0,1.3666760921478271
796,0.9206443314017536,0.888888888888889,models.AEMINE,0,1,1.2448103427886963
797,0.8810313049034084,0.888888888888889,models.AEMINE,1,1,1.3164122104644775
798,0.9830246737327614,0.888888888888889,models.AEInfoNCE,1,0,1.499474287033081
799,0.8702067280657816,0.888888888888889,models.AEInfoNCE,0,1,1.5056016445159912
800,0.9835177960186988,0.888888888888889,models.AEInfoNCE,1,1,1.5205211639404297
801,0.9318491692818636,0.8989898989898991,models.AECross,1,0,1.5192325115203857
802,0.8979603109136135,0.8989898989898991,models.AECross,0,1,1.5098955631256104
803,0.9257249442492032,0.8989898989898991,models.AECross,1,1,1.514801025390625
804,0.9202432610763094,0.8989898989898991,models.AEMINE,1,0,1.3441810607910156
805,0.8821092382566224,0.8989898989898991,models.AEMINE,0,1,1.1676623821258545
806,0.80814744979435,0.8989898989898991,models.AEMINE,1,1,1.3109080791473389
807,0.9376337677418578,0.8989898989898991,models.AEInfoNCE,1,0,1.5041353702545166
808,0.8780164118705038,0.8989898989898991,models.AEInfoNCE,0,1,1.5031728744506836
809,0.947248597457847,0.8989898989898991,models.AEInfoNCE,1,1,1.5023095607757568
810,0.8851600009912618,0.9090909090909092,models.AECross,1,0,1.4983956813812256
811,0.9188183814752645,0.9090909090909092,models.AECross,0,1,1.5057146549224854
812,0.9513504392539813,0.9090909090909092,models.AECross,1,1,1.5215163230895996
813,0.8773905505168368,0.9090909090909092,models.AEMINE,1,0,1.342653512954712
814,0.7735755260856355,0.9090909090909092,models.AEMINE,0,1,1.2138051986694336
815,0.8368349210457856,0.9090909090909092,models.AEMINE,1,1,1.3381962776184082
816,0.8833616473504232,0.9090909090909092,models.AEInfoNCE,1,0,1.4973821640014648
817,0.8769577625958987,0.9090909090909092,models.AEInfoNCE,0,1,1.5083520412445068
818,0.9085202169137514,0.9090909090909092,models.AEInfoNCE,1,1,1.5106468200683594
819,0.8330724715035103,0.9191919191919192,models.AECross,1,0,1.5106592178344727
820,0.8129415233766443,0.9191919191919192,models.AECross,0,1,1.5055935382843018
821,0.944645243007967,0.9191919191919192,models.AECross,1,1,1.5096135139465332
822,1.0278732949142906,0.9191919191919192,models.AEMINE,1,0,1.334660291671753
823,0.8093230282726126,0.9191919191919192,models.AEMINE,0,1,1.24820876121521
824,0.9762488758144814,0.9191919191919192,models.AEMINE,1,1,1.3056268692016602
825,0.9309638272612597,0.9191919191919192,models.AEInfoNCE,1,0,1.5120134353637695
826,0.9729177851081896,0.9191919191919192,models.AEInfoNCE,0,1,1.5227458477020264
827,0.9426046306948637,0.9191919191919192,models.AEInfoNCE,1,1,1.512127161026001
828,0.928616197036067,0.9292929292929294,models.AECross,1,0,1.5206642150878906
829,0.868348182117672,0.9292929292929294,models.AECross,0,1,1.4923250675201416
830,0.9860995274540014,0.9292929292929294,models.AECross,1,1,1.5104796886444092
831,0.9275281725722021,0.9292929292929294,models.AEMINE,1,0,1.354546308517456
832,0.8901536625788641,0.9292929292929294,models.AEMINE,0,1,0.9960966110229492
833,0.9148380807167983,0.9292929292929294,models.AEMINE,1,1,1.3405814170837402
834,0.9976394964958925,0.9292929292929294,models.AEInfoNCE,1,0,1.4973385334014893
835,0.8174784553838802,0.9292929292929294,models.AEInfoNCE,0,1,1.5052952766418457
836,0.9602100070101062,0.9292929292929294,models.AEInfoNCE,1,1,1.499997854232788
837,0.8562810034943499,0.9393939393939394,models.AECross,1,0,1.4965457916259766
838,0.8926005454745074,0.9393939393939394,models.AECross,0,1,1.4970719814300537
839,0.7564318599301857,0.9393939393939394,models.AECross,1,1,1.520735263824463
840,1.0139068062192467,0.9393939393939394,models.AEMINE,1,0,1.3587310314178467
841,0.9875590972639907,0.9393939393939394,models.AEMINE,0,1,1.0408596992492676
842,0.8805930887495665,0.9393939393939394,models.AEMINE,1,1,1.3418235778808594
843,0.8785112107564996,0.9393939393939394,models.AEInfoNCE,1,0,1.49945068359375
844,0.9708524471592223,0.9393939393939394,models.AEInfoNCE,0,1,1.5155367851257324
845,0.8901264616961941,0.9393939393939394,models.AEInfoNCE,1,1,1.5069544315338135
846,1.04423798717333,0.9494949494949496,models.AECross,1,0,1.496971607208252
847,0.8805651960442379,0.9494949494949496,models.AECross,0,1,1.4927740097045898
848,0.906614432882471,0.9494949494949496,models.AECross,1,1,1.5002639293670654
849,1.0479753816818742,0.9494949494949496,models.AEMINE,1,0,1.3405976295471191
850,0.8175725903648938,0.9494949494949496,models.AEMINE,0,1,1.2587122917175293
851,0.9567311977992214,0.9494949494949496,models.AEMINE,1,1,1.322136640548706
852,1.1387148545843,0.9494949494949496,models.AEInfoNCE,1,0,1.4790091514587402
853,0.9434590208586301,0.9494949494949496,models.AEInfoNCE,0,1,1.4969475269317627
854,0.9781501445585045,0.9494949494949496,models.AEInfoNCE,1,1,1.5057616233825684
855,0.9279567328332955,0.9595959595959597,models.AECross,1,0,1.4931316375732422
856,0.9177005038114638,0.9595959595959597,models.AECross,0,1,1.5107743740081787
857,0.9512543007474303,0.9595959595959597,models.AECross,1,1,1.5160176753997803
858,0.9856823493687976,0.9595959595959597,models.AEMINE,1,0,1.3619134426116943
859,0.8953890227754004,0.9595959595959597,models.AEMINE,0,1,1.3272619247436523
860,0.8912078081867404,0.9595959595959597,models.AEMINE,1,1,1.3433599472045898
861,1.017197596598997,0.9595959595959597,models.AEInfoNCE,1,0,1.5133984088897705
862,0.9023945676777443,0.9595959595959597,models.AEInfoNCE,0,1,1.516538381576538
863,0.8382364674316687,0.9595959595959597,models.AEInfoNCE,1,1,1.5088903903961182
864,0.9515629437897558,0.9696969696969697,models.AECross,1,0,1.5069482326507568
865,0.9570367932393611,0.9696969696969697,models.AECross,0,1,1.5169222354888916
866,0.9949729456966638,0.9696969696969697,models.AECross,1,1,1.5326108932495117
867,0.9872034094937151,0.9696969696969697,models.AEMINE,1,0,1.3463289737701416
868,0.8991637402977597,0.9696969696969697,models.AEMINE,0,1,1.2088091373443604
869,0.7834767984807559,0.9696969696969697,models.AEMINE,1,1,1.3417844772338867
870,1.0102252315110725,0.9696969696969697,models.AEInfoNCE,1,0,1.503098964691162
871,0.9059498857266719,0.9696969696969697,models.AEInfoNCE,0,1,1.5143418312072754
872,0.9330370183499744,0.9696969696969697,models.AEInfoNCE,1,1,1.5171797275543213
873,0.8237273114567345,0.9797979797979799,models.AECross,1,0,1.5231225490570068
874,0.8598665181939384,0.9797979797979799,models.AECross,0,1,1.511772632598877
875,0.8506718479759746,0.9797979797979799,models.AECross,1,1,1.5039536952972412
876,0.8892370522735087,0.9797979797979799,models.AEMINE,1,0,1.3583242893218994
877,0.9575507663771641,0.9797979797979799,models.AEMINE,0,1,1.350083351135254
878,0.8341392285365847,0.9797979797979799,models.AEMINE,1,1,1.3435227870941162
879,0.8878752781175357,0.9797979797979799,models.AEInfoNCE,1,0,1.5084168910980225
880,0.9199068631365207,0.9797979797979799,models.AEInfoNCE,0,1,1.5163004398345947
881,0.8143400011994911,0.9797979797979799,models.AEInfoNCE,1,1,1.5126068592071533
882,0.9007511682506731,0.98989898989899,models.AECross,1,0,1.5079760551452637
883,0.9115337504871115,0.98989898989899,models.AECross,0,1,1.5277490615844727
884,0.8987427052441487,0.98989898989899,models.AECross,1,1,1.518707275390625
885,1.0054806485708192,0.98989898989899,models.AEMINE,1,0,1.3622229099273682
886,0.8261498301891596,0.98989898989899,models.AEMINE,0,1,1.4745519161224365
887,0.9097339998698554,0.98989898989899,models.AEMINE,1,1,1.3261497020721436
888,1.0782913337346667,0.98989898989899,models.AEInfoNCE,1,0,1.5097606182098389
889,0.8916665433652988,0.98989898989899,models.AEInfoNCE,0,1,1.5086960792541504
890,0.842095801342386,0.98989898989899,models.AEInfoNCE,1,1,1.5188627243041992
891,1.042196566433864,1.0,models.AECross,1,0,1.5201809406280518
892,0.9515024346524974,1.0,models.AECross,0,1,1.5283012390136719
893,1.092129665044382,1.0,models.AECross,1,1,1.5164170265197754
894,1.0176379491278535,1.0,models.AEMINE,1,0,1.361292839050293
895,0.7761053182395052,1.0,models.AEMINE,0,1,1.1230764389038086
896,0.9004745327741789,1.0,models.AEMINE,1,1,1.3223206996917725
897,1.1172006864395667,1.0,models.AEInfoNCE,1,0,1.5144824981689453
898,0.90746381263634,1.0,models.AEInfoNCE,0,1,1.5040078163146973
899,0.9829899524094313,1.0,models.AEInfoNCE,1,1,1.5048081874847412
